2018.06.20-17:15,12055.00,12062.00,12038.00,12043.00,499
2018.06.20-17:30,12043.00,12050.00,12030.00,12040.00,517
2018.06.20-17:45,12040.00,12053.00,12040.00,12048.00,445
2018.06.20-18:00,12048.00,12050.00,12028.00,12033.00,503
2018.06.20-18:15,12031.00,12049.00,12031.00,12043.00,341
2018.06.20-18:30,12041.00,12045.00,12032.00,12042.00,235
2018.06.20-18:45,12041.00,12061.00,12039.00,12059.00,196
2018.06.20-19:00,12061.00,12071.00,12056.00,12067.00,265
2018.06.20-19:15,12066.00,12071.00,12056.00,12062.00,87
2018.06.20-19:30,12063.00,12076.00,12061.00,12075.00,205
2018.06.20-19:45,12076.00,12079.00,12074.00,12079.00,167
2018.06.20-20:00,12079.00,12081.00,12070.00,12070.00,69
2018.06.20-20:15,12070.00,12073.00,12065.00,12067.00,114
2018.06.20-20:30,12067.00,12070.00,12067.00,12070.00,75
2018.06.20-20:45,12070.00,12075.00,12068.00,12073.00,114
2018.06.20-21:00,12074.00,12075.00,12070.00,12075.00,77
2018.06.20-21:15,12073.00,12078.00,12073.00,12078.00,19
2018.06.20-21:30,12075.00,12075.00,12068.00,12069.00,13
2018.06.20-21:45,12070.00,12070.00,12065.00,12067.00,165
2018.06.20-22:00,12067.00,12069.00,12065.00,12068.00,144
2018.06.20-22:15,12068.00,12069.00,12065.00,12069.00,62
2018.06.20-22:30,12069.00,12075.00,12069.00,12070.00,108
2018.06.20-22:45,12070.00,12075.00,12068.00,12070.00,180
2018.06.20-23:00,12068.00,12072.00,12068.00,12070.00,87
2018.06.20-23:15,12070.00,12073.00,12068.00,12070.00,36
2018.06.20-23:30,12070.00,12072.00,12068.00,12068.00,37
2018.06.21-04:00,12048.00,12089.00,12046.00,12086.00,426
2018.06.21-04:15,12089.00,12114.00,12076.00,12111.00,594
2018.06.21-04:30,12111.00,12167.00,12099.00,12131.00,1860
2018.06.21-04:45,12132.00,12206.00,12107.00,12204.00,1398
2018.06.21-05:00,12204.00,12225.00,12191.00,12214.00,1000
2018.06.21-05:15,12214.00,12244.00,12190.00,12239.00,1194
2018.06.21-05:30,12240.00,12251.00,12206.00,12206.00,1096
2018.06.21-05:45,12206.00,12226.00,12204.00,12224.00,876
2018.06.21-06:00,12221.00,12229.00,12161.00,12161.00,1065
2018.06.21-06:15,12161.00,12167.00,12122.00,12135.00,929
2018.06.21-06:30,12132.00,12137.00,12112.00,12130.00,369
2018.06.21-06:45,12127.00,12147.00,12127.00,12137.00,178
2018.06.21-07:00,12135.00,12140.00,12125.00,12127.00,37
2018.06.21-07:15,12130.00,12137.00,12127.00,12135.00,69
2018.06.21-07:30,12135.00,12145.00,12130.00,12145.00,67
2018.06.21-07:45,12142.00,12147.00,12137.00,12145.00,61
2018.06.21-08:00,12142.00,12150.00,12114.00,12126.00,1003
2018.06.21-08:15,12126.00,12152.00,12111.00,12136.00,1315
2018.06.21-08:30,12137.00,12160.00,12115.00,12117.00,1162
2018.06.21-08:45,12115.00,12140.00,12105.00,12115.00,1075
2018.06.21-09:00,12115.00,12120.00,12067.00,12086.00,1037
2018.06.21-09:15,12084.00,12094.00,12044.00,12081.00,755
2018.06.21-09:30,12079.00,12084.00,12042.00,12042.00,810
2018.06.21-09:45,12042.00,12060.00,12000.00,12010.00,1164
2018.06.21-10:00,12007.00,12015.00,11977.00,11991.00,512
2018.06.21-10:15,11992.00,12025.00,11982.00,12007.00,634
2018.06.21-10:30,12005.00,12016.00,11987.00,12000.00,515
2018.06.21-10:45,12000.00,12010.00,11992.00,11995.00,427
2018.06.21-11:00,11995.00,12017.00,11985.00,11989.00,263
2018.06.21-11:15,11990.00,12012.00,11990.00,12012.00,219
2018.06.21-12:00,12002.00,12005.00,11962.00,11974.00,275
2018.06.21-12:15,11973.00,11981.00,11965.00,11969.00,460
2018.06.21-12:30,11967.00,11975.00,11955.00,11970.00,406
2018.06.21-12:45,11970.00,11977.00,11952.00,11952.00,327
2018.06.21-13:00,11952.00,11980.00,11950.00,11979.00,256
2018.06.21-13:15,11977.00,11982.00,11957.00,11961.00,350
2018.06.21-13:30,11960.00,11968.00,11958.00,11965.00,241
2018.06.21-13:45,11966.00,11982.00,11965.00,11982.00,217
2018.06.21-14:00,11980.00,11992.00,11970.00,11990.00,221
2018.06.21-14:15,11990.00,11997.00,11987.00,11992.00,182
2018.06.21-14:30,11992.00,11997.00,11987.00,11992.00,148
2018.06.21-14:45,11992.00,12000.00,11992.00,12000.00,111
2018.06.21-15:00,11999.00,12002.00,11995.00,11997.00,87
2018.06.21-15:15,11997.00,12000.00,11985.00,11987.00,176
2018.06.21-15:30,11985.00,11994.00,11981.00,11982.00,149
2018.06.21-15:45,11983.00,12000.00,11983.00,11993.00,140
2018.06.21-16:00,11990.00,12011.00,11990.00,12009.00,304
2018.06.21-16:15,12008.00,12010.00,12002.00,12004.00,192
2018.06.21-16:30,12002.00,12005.00,11987.00,11992.00,471
2018.06.21-16:45,11992.00,11997.00,11987.00,11987.00,270
2018.06.21-17:00,11987.00,11987.00,11948.00,11960.00,489
2018.06.21-17:15,11960.00,11965.00,11946.00,11952.00,520
2018.06.21-17:30,11951.00,11960.00,11941.00,11942.00,519
2018.06.21-17:45,11944.00,11953.00,11931.00,11944.00,483
2018.06.21-18:00,11943.00,11954.00,11939.00,11952.00,406
2018.06.21-18:15,11952.00,11960.00,11945.00,11947.00,315
2018.06.21-18:30,11947.00,11965.00,11947.00,11965.00,294
2018.06.21-18:45,11962.00,11970.00,11957.00,11960.00,289
2018.06.21-19:00,11960.00,11961.00,11942.00,11947.00,270
2018.06.21-19:15,11947.00,11953.00,11947.00,11948.00,257
2018.06.21-19:30,11949.00,11950.00,11942.00,11946.00,223
2018.06.21-19:45,11945.00,11946.00,11937.00,11938.00,162
2018.06.21-20:00,11937.00,11948.00,11937.00,11946.00,226
2018.06.21-20:15,11945.00,11955.00,11945.00,11945.00,177
2018.06.21-20:30,11945.00,11947.00,11940.00,11946.00,241
2018.06.21-20:45,11945.00,11945.00,11940.00,11942.00,286
2018.06.21-21:00,11942.00,11950.00,11942.00,11942.00,318
2018.06.21-21:15,11942.00,11945.00,11942.00,11942.00,247
2018.06.21-21:30,11942.00,11946.00,11940.00,11940.00,77
2018.06.21-21:45,11940.00,11942.00,11935.00,11935.00,133
2018.06.21-22:00,11935.00,11940.00,11932.00,11932.00,219
2018.06.21-22:15,11932.00,11940.00,11915.00,11937.00,319
2018.06.21-22:30,11935.00,11936.00,11912.00,11915.00,500
2018.06.21-22:45,11912.00,11929.00,11912.00,11917.00,388
2018.06.21-23:00,11918.00,11927.00,11917.00,11923.00,107
2018.06.21-23:15,11924.00,11927.00,11922.00,11926.00,37
2018.06.21-23:30,11924.00,11927.00,11913.00,11913.00,92
2018.06.22-04:00,11972.00,11986.00,11955.00,11970.00,421
2018.06.22-04:15,11970.00,11992.00,11957.00,11962.00,709
2018.06.22-04:30,11959.00,11996.00,11895.00,11943.00,2149
2018.06.22-04:45,11943.00,11967.00,11896.00,11924.00,1674
2018.06.22-05:00,11924.00,11987.00,11910.00,11973.00,1519
2018.06.22-05:15,11973.00,11978.00,11926.00,11936.00,1106
2018.06.22-05:30,11933.00,11947.00,11908.00,11939.00,1020
2018.06.22-05:45,11938.00,11984.00,11929.00,11980.00,1096
2018.06.22-06:00,11982.00,12034.00,11982.00,11999.00,1198
2018.06.22-06:15,12000.00,12009.00,11982.00,11999.00,936
2018.06.22-06:30,11999.00,12004.00,11972.00,11977.00,405
2018.06.22-06:45,11978.00,11983.00,11972.00,11983.00,230
2018.06.22-07:00,11983.00,11983.00,11975.00,11978.00,57
2018.06.22-07:15,11975.00,11980.00,11975.00,11980.00,27
2018.06.22-07:30,11978.00,11980.00,11977.00,11977.00,22
2018.06.22-07:45,11978.00,11981.00,11976.00,11981.00,26
2018.06.22-08:00,11981.00,12020.00,11962.00,12015.00,1048
2018.06.22-08:15,12014.00,12015.00,11970.00,11970.00,857
2018.06.22-08:30,11970.00,11982.00,11940.00,11942.00,727
2018.06.22-08:45,11940.00,11962.00,11928.00,11954.00,964
2018.06.22-09:00,11953.00,11964.00,11916.00,11940.00,622
2018.06.22-09:15,11937.00,11998.00,11930.00,11986.00,874
2018.06.22-09:30,11988.00,12014.00,11970.00,12012.00,916
2018.06.22-09:45,12009.00,12012.00,11984.00,12002.00,653
2018.06.22-10:00,12002.00,12026.00,11986.00,11996.00,402
2018.06.22-10:15,11996.00,12003.00,11986.00,11986.00,325
2018.06.22-10:30,11987.00,12003.00,11978.00,11983.00,312
2018.06.22-10:45,11983.00,11996.00,11971.00,11991.00,324
2018.06.22-11:00,11991.00,11996.00,11981.00,11986.00,226
2018.06.22-11:15,11986.00,11993.00,11976.00,11984.00,242
2018.06.22-12:00,11982.00,12001.00,11978.00,11993.00,134
2018.06.22-12:15,11994.00,11998.00,11991.00,11993.00,150
2018.06.22-12:30,11993.00,11998.00,11991.00,11996.00,75
2018.06.22-12:45,11998.00,11998.00,11986.00,11988.00,134
2018.06.22-13:00,11986.00,11990.00,11981.00,11984.00,208
2018.06.22-13:15,11985.00,11995.00,11983.00,11992.00,94
2018.06.22-13:30,11992.00,11998.00,11992.00,11993.00,55
2018.06.22-13:45,11993.00,11998.00,11993.00,11996.00,94
2018.06.22-14:00,11996.00,12001.00,11993.00,11996.00,126
2018.06.22-14:15,11995.00,11996.00,11991.00,11996.00,86
2018.06.22-14:30,12000.00,12001.00,11998.00,12001.00,30
2018.06.22-14:45,12001.00,12008.00,12001.00,12008.00,53
2018.06.22-15:00,12006.00,12012.00,12006.00,12008.00,77
2018.06.22-15:15,12009.00,12011.00,12006.00,12006.00,76
2018.06.22-15:30,12006.00,12006.00,12000.00,12005.00,108
2018.06.22-15:45,12005.00,12015.00,12005.00,12012.00,79
2018.06.22-16:00,12012.00,12017.00,12012.00,12015.00,45
2018.06.22-16:15,12015.00,12020.00,12010.00,12012.00,70
2018.06.22-16:30,12015.00,12015.00,11997.00,12002.00,357
2018.06.22-16:45,12002.00,12010.00,11995.00,12005.00,338
2018.06.22-17:00,12002.00,12012.00,11997.00,12012.00,338
2018.06.22-17:15,12014.00,12019.00,11981.00,11985.00,217
2018.06.22-17:30,11983.00,11986.00,11968.00,11971.00,503
2018.06.22-17:45,11972.00,11983.00,11971.00,11983.00,376
2018.06.22-18:00,11982.00,11993.00,11981.00,11984.00,211
2018.06.22-18:15,11982.00,11988.00,11975.00,11988.00,280
2018.06.22-18:30,11988.00,11997.00,11985.00,11997.00,164
2018.06.22-18:45,11995.00,11997.00,11987.00,11990.00,68
2018.06.22-19:00,11990.00,12001.00,11990.00,12001.00,110
2018.06.22-19:15,12002.00,12005.00,11990.00,11992.00,95
2018.06.22-19:30,11992.00,11992.00,11985.00,11992.00,130
2018.06.22-19:45,11992.00,11995.00,11990.00,11995.00,107
2018.06.22-20:00,11995.00,12002.00,11995.00,11998.00,77
2018.06.22-20:15,11999.00,12000.00,11995.00,12000.00,76
2018.06.22-20:30,11997.00,12000.00,11997.00,12000.00,25
2018.06.22-20:45,12000.00,12002.00,12000.00,12000.00,37
2018.06.22-21:00,12000.00,12002.00,11996.00,11996.00,13
2018.06.22-21:15,11997.00,11997.00,11995.00,11995.00,35
2018.06.22-21:30,11995.00,11995.00,11995.00,11995.00,7
2018.06.22-21:45,11995.00,11997.00,11995.00,11996.00,130
2018.06.22-22:00,11995.00,11996.00,11995.00,11995.00,24
2018.06.22-22:15,11993.00,11995.00,11992.00,11995.00,41
2018.06.22-22:30,11994.00,11995.00,11993.00,11995.00,10
2018.06.22-22:45,11995.00,11997.00,11987.00,11987.00,23
2018.06.22-23:00,11987.00,11988.00,11987.00,11987.00,27
2018.06.22-23:15,11987.00,11987.00,11987.00,11987.00,3
2018.06.22-23:30,11985.00,11987.00,11985.00,11985.00,16
2018.06.25-04:00,12003.00,12028.00,11996.00,12023.00,543
2018.06.25-04:15,12023.00,12042.00,11986.00,12018.00,884
2018.06.25-04:30,12019.00,12081.00,12018.00,12058.00,2207
2018.06.25-04:45,12060.00,12068.00,12022.00,12024.00,1930
2018.06.25-05:00,12024.00,12032.00,11971.00,12005.00,1320
2018.06.25-05:15,12005.00,12019.00,11976.00,12008.00,1293
2018.06.25-05:30,12010.00,12011.00,11960.00,11960.00,1179
2018.06.25-05:45,11960.00,12010.00,11958.00,12003.00,1271
2018.06.25-06:00,12002.00,12012.00,11977.00,11978.00,1192
2018.06.25-06:15,11980.00,12004.00,11973.00,11997.00,1143
2018.06.25-06:30,11997.00,12012.00,11996.00,12008.00,142
2018.06.25-06:45,12009.00,12015.00,12002.00,12003.00,224
2018.06.25-07:00,12003.00,12006.00,12000.00,12000.00,79
2018.06.25-07:15,12000.00,12003.00,11998.00,11998.00,68
2018.06.25-07:30,11999.00,12003.00,11995.00,11999.00,73
2018.06.25-07:45,11998.00,11998.00,11995.00,11995.00,101
2018.06.25-08:00,11995.00,12008.00,11974.00,11979.00,748
2018.06.25-08:15,11979.00,11979.00,11948.00,11959.00,1031
2018.06.25-08:30,11960.00,11963.00,11902.00,11902.00,1528
2018.06.25-08:45,11904.00,11917.00,11889.00,11889.00,1419
2018.06.25-09:00,11892.00,11912.00,11874.00,11907.00,1329
2018.06.25-09:15,11907.00,11934.00,11893.00,11893.00,1058
2018.06.25-09:30,11893.00,11907.00,11844.00,11849.00,1151
2018.06.25-09:45,11849.00,11852.00,11764.00,11764.00,1296
2018.06.25-10:00,11767.00,11807.00,11764.00,11777.00,812
2018.06.25-10:15,11774.00,11777.00,11753.00,11771.00,755
2018.06.25-10:30,11768.00,11773.00,11748.00,11768.00,639
2018.06.25-10:45,11766.00,11773.00,11753.00,11771.00,564
2018.06.25-11:00,11771.00,11791.00,11771.00,11778.00,423
2018.06.25-11:15,11778.00,11798.00,11771.00,11785.00,399
2018.06.25-12:00,11780.00,11780.00,11752.00,11761.00,292
2018.06.25-12:15,11759.00,11763.00,11752.00,11763.00,231
2018.06.25-12:30,11763.00,11766.00,11755.00,11756.00,222
2018.06.25-12:45,11754.00,11756.00,11731.00,11738.00,283
2018.06.25-13:00,11736.00,11749.00,11731.00,11734.00,131
2018.06.25-13:15,11735.00,11737.00,11721.00,11728.00,165
2018.06.25-13:30,11729.00,11732.00,11723.00,11727.00,186
2018.06.25-13:45,11727.00,11739.00,11727.00,11738.00,185
2018.06.25-14:00,11739.00,11759.00,11738.00,11756.00,184
2018.06.25-14:15,11757.00,11757.00,11742.00,11749.00,203
2018.06.25-14:30,11748.00,11761.00,11748.00,11761.00,189
2018.06.25-14:45,11761.00,11767.00,11761.00,11767.00,79
2018.06.25-15:00,11767.00,11772.00,11761.00,11764.00,247
2018.06.25-15:15,11765.00,11778.00,11761.00,11778.00,208
2018.06.25-15:30,11778.00,11781.00,11763.00,11766.00,176
2018.06.25-15:45,11767.00,11775.00,11761.00,11761.00,125
2018.06.25-16:00,11761.00,11761.00,11748.00,11753.00,238
2018.06.25-16:15,11751.00,11757.00,11748.00,11753.00,136
2018.06.25-16:30,11753.00,11768.00,11741.00,11743.00,580
2018.06.25-16:45,11743.00,11746.00,11713.00,11715.00,560
2018.06.25-17:00,11713.00,11717.00,11684.00,11691.00,661
2018.06.25-17:15,11688.00,11713.00,11687.00,11710.00,599
2018.06.25-17:30,11706.00,11727.00,11703.00,11727.00,569
2018.06.25-17:45,11726.00,11735.00,11707.00,11717.00,619
2018.06.25-18:00,11715.00,11726.00,11708.00,11718.00,505
2018.06.25-18:15,11716.00,11720.00,11698.00,11703.00,502
2018.06.25-18:30,11706.00,11709.00,11690.00,11707.00,522
2018.06.25-18:45,11706.00,11713.00,11699.00,11700.00,534
2018.06.25-19:00,11701.00,11702.00,11675.00,11688.00,616
2018.06.25-19:15,11687.00,11697.00,11683.00,11693.00,458
2018.06.25-19:30,11693.00,11701.00,11683.00,11693.00,400
2018.06.25-19:45,11693.00,11708.00,11686.00,11708.00,423
2018.06.25-20:00,11706.00,11707.00,11693.00,11694.00,418
2018.06.25-20:15,11694.00,11701.00,11688.00,11698.00,545
2018.06.25-20:30,11698.00,11711.00,11698.00,11711.00,283
2018.06.25-20:45,11709.00,11716.00,11699.00,11701.00,297
2018.06.25-21:00,11701.00,11706.00,11699.00,11701.00,356
2018.06.25-21:15,11702.00,11705.00,11696.00,11701.00,246
2018.06.25-21:30,11704.00,11704.00,11679.00,11687.00,268
2018.06.25-21:45,11684.00,11687.00,11674.00,11680.00,193
2018.06.25-22:00,11679.00,11691.00,11674.00,11674.00,265
2018.06.25-22:15,11674.00,11693.00,11674.00,11685.00,288
2018.06.25-22:30,11685.00,11731.00,11679.00,11723.00,631
2018.06.25-22:45,11724.00,11725.00,11704.00,11704.00,738
2018.06.25-23:00,11704.00,11712.00,11694.00,11711.00,292
2018.06.25-23:15,11711.00,11711.00,11699.00,11710.00,29
2018.06.25-23:30,11711.00,11711.00,11703.00,11709.00,74
2018.06.26-04:00,11758.00,11771.00,11742.00,11767.00,463
2018.06.26-04:15,11767.00,11777.00,11732.00,11742.00,596
2018.06.26-04:30,11740.00,11740.00,11674.00,11711.00,2070
2018.06.26-04:45,11709.00,11724.00,11582.00,11618.00,1802
2018.06.26-05:00,11620.00,11625.00,11494.00,11538.00,1843
2018.06.26-05:15,11533.00,11609.00,11523.00,11583.00,1753
2018.06.26-05:30,11580.00,11607.00,11549.00,11594.00,1727
2018.06.26-05:45,11594.00,11652.00,11579.00,11652.00,1310
2018.06.26-06:00,11652.00,11682.00,11638.00,11641.00,1190
2018.06.26-06:15,11638.00,11638.00,11602.00,11614.00,849
2018.06.26-06:30,11614.00,11664.00,11614.00,11644.00,441
2018.06.26-06:45,11644.00,11669.00,11644.00,11667.00,324
2018.06.26-07:00,11667.00,11669.00,11664.00,11664.00,75
2018.06.26-07:15,11664.00,11674.00,11664.00,11674.00,7
2018.06.26-07:30,11674.00,11677.00,11669.00,11674.00,94
2018.06.26-07:45,11672.00,11672.00,11664.00,11669.00,52
2018.06.26-08:00,11667.00,11727.00,11657.00,11727.00,1102
2018.06.26-08:15,11727.00,11732.00,11664.00,11667.00,1113
2018.06.26-08:30,11669.00,11697.00,11659.00,11664.00,1227
2018.06.26-08:45,11664.00,11689.00,11639.00,11682.00,1360
2018.06.26-09:00,11682.00,11687.00,11624.00,11627.00,1179
2018.06.26-09:15,11624.00,11634.00,11599.00,11602.00,1035
2018.06.26-09:30,11599.00,11602.00,11577.00,11592.00,1025
2018.06.26-09:45,11590.00,11647.00,11573.00,11642.00,1136
2018.06.26-10:00,11639.00,11646.00,11624.00,11629.00,630
2018.06.26-10:15,11624.00,11629.00,11612.00,11614.00,532
2018.06.26-10:30,11614.00,11619.00,11594.00,11599.00,460
2018.06.26-10:45,11597.00,11620.00,11589.00,11616.00,471
2018.06.26-11:00,11617.00,11620.00,11605.00,11615.00,292
2018.06.26-11:15,11615.00,11643.00,11615.00,11643.00,280
2018.06.26-12:00,11639.00,11655.00,11635.00,11651.00,211
2018.06.26-12:15,11652.00,11654.00,11642.00,11651.00,206
2018.06.26-12:30,11651.00,11651.00,11624.00,11630.00,214
2018.06.26-12:45,11631.00,11638.00,11630.00,11636.00,136
2018.06.26-13:00,11636.00,11642.00,11632.00,11632.00,234
2018.06.26-13:15,11631.00,11638.00,11625.00,11636.00,190
2018.06.26-13:30,11636.00,11649.00,11632.00,11647.00,229
2018.06.26-13:45,11647.00,11657.00,11644.00,11652.00,156
2018.06.26-14:00,11652.00,11652.00,11632.00,11638.00,171
2018.06.26-14:15,11639.00,11652.00,11637.00,11639.00,105
2018.06.26-14:30,11639.00,11642.00,11633.00,11633.00,132
2018.06.26-14:45,11635.00,11643.00,11635.00,11643.00,141
2018.06.26-15:00,11643.00,11648.00,11643.00,11647.00,111
2018.06.26-15:15,11646.00,11655.00,11646.00,11653.00,127
2018.06.26-15:30,11653.00,11661.00,11652.00,11658.00,126
2018.06.26-15:45,11658.00,11662.00,11643.00,11643.00,150
2018.06.26-16:00,11643.00,11646.00,11635.00,11640.00,190
2018.06.26-16:15,11638.00,11643.00,11633.00,11638.00,136
2018.06.26-16:30,11638.00,11645.00,11597.00,11622.00,629
2018.06.26-16:45,11622.00,11626.00,11614.00,11619.00,547
2018.06.26-17:00,11620.00,11644.00,11620.00,11644.00,532
2018.06.26-17:15,11644.00,11654.00,11630.00,11630.00,395
2018.06.26-17:30,11634.00,11643.00,11627.00,11632.00,537
2018.06.26-17:45,11633.00,11636.00,11617.00,11632.00,570
2018.06.26-18:00,11632.00,11638.00,11611.00,11627.00,355
2018.06.26-18:15,11627.00,11632.00,11622.00,11622.00,345
2018.06.26-18:30,11621.00,11631.00,11614.00,11626.00,317
2018.06.26-18:45,11626.00,11632.00,11622.00,11631.00,258
2018.06.26-19:00,11632.00,11644.00,11630.00,11642.00,301
2018.06.26-19:15,11642.00,11644.00,11629.00,11633.00,344
2018.06.26-19:30,11633.00,11647.00,11632.00,11635.00,325
2018.06.26-19:45,11635.00,11644.00,11632.00,11642.00,357
2018.06.26-20:00,11642.00,11652.00,11639.00,11652.00,128
2018.06.26-20:15,11652.00,11657.00,11652.00,11657.00,149
2018.06.26-20:30,11654.00,11662.00,11654.00,11657.00,90
2018.06.26-20:45,11657.00,11659.00,11652.00,11656.00,121
2018.06.26-21:00,11656.00,11659.00,11652.00,11653.00,173
2018.06.26-21:15,11653.00,11654.00,11652.00,11652.00,43
2018.06.26-21:30,11652.00,11657.00,11652.00,11657.00,37
2018.06.26-21:45,11657.00,11657.00,11652.00,11652.00,167
2018.06.26-22:00,11649.00,11649.00,11641.00,11643.00,174
2018.06.26-22:15,11643.00,11643.00,11629.00,11629.00,262
2018.06.26-22:30,11632.00,11641.00,11619.00,11619.00,238
2018.06.26-22:45,11619.00,11619.00,11604.00,11610.00,198
2018.06.26-23:00,11607.00,11617.00,11607.00,11615.00,98
2018.06.26-23:15,11612.00,11616.00,11607.00,11608.00,58
2018.06.26-23:30,11607.00,11620.00,11607.00,11618.00,179
2018.06.27-04:00,11627.00,11658.00,11627.00,11657.00,423
2018.06.27-04:15,11658.00,11677.00,11614.00,11622.00,781
2018.06.27-04:30,11622.00,11694.00,11609.00,11628.00,1551
2018.06.27-04:45,11626.00,11641.00,11599.00,11600.00,1490
2018.06.27-05:00,11598.00,11613.00,11577.00,11590.00,1273
2018.06.27-05:15,11591.00,11650.00,11588.00,11611.00,1228
2018.06.27-05:30,11611.00,11614.00,11588.00,11610.00,982
2018.06.27-05:45,11610.00,11613.00,11565.00,11568.00,1041
2018.06.27-06:00,11568.00,11583.00,11539.00,11544.00,1008
2018.06.27-06:15,11544.00,11552.00,11517.00,11537.00,1313
2018.06.27-06:30,11534.00,11554.00,11534.00,11552.00,300
2018.06.27-06:45,11552.00,11555.00,11543.00,11549.00,136
2018.06.27-07:00,11547.00,11547.00,11534.00,11539.00,121
2018.06.27-07:15,11537.00,11539.00,11528.00,11530.00,107
2018.06.27-07:30,11531.00,11535.00,11530.00,11535.00,69
2018.06.27-07:45,11535.00,11540.00,11535.00,11540.00,95
2018.06.27-08:00,11540.00,11540.00,11425.00,11427.00,1218
2018.06.27-08:15,11428.00,11435.00,11375.00,11408.00,1227
2018.06.27-08:30,11408.00,11446.00,11396.00,11413.00,1086
2018.06.27-08:45,11410.00,11413.00,11360.00,11368.00,1129
2018.06.27-09:00,11368.00,11405.00,11360.00,11380.00,1311
2018.06.27-09:15,11380.00,11380.00,11303.00,11308.00,1220
2018.06.27-09:30,11305.00,11383.00,11300.00,11348.00,877
2018.06.27-09:45,11348.00,11378.00,11326.00,11360.00,1173
2018.06.27-10:00,11360.00,11368.00,11340.00,11353.00,720
2018.06.27-10:15,11353.00,11363.00,11329.00,11331.00,473
2018.06.27-10:30,11329.00,11340.00,11316.00,11319.00,484
2018.06.27-10:45,11321.00,11327.00,11293.00,11312.00,576
2018.06.27-11:00,11313.00,11327.00,11285.00,11285.00,562
2018.06.27-11:15,11285.00,11299.00,11239.00,11277.00,460
2018.06.27-12:00,11260.00,11294.00,11256.00,11292.00,298
2018.06.27-12:15,11292.00,11293.00,11234.00,11279.00,328
2018.06.27-12:30,11279.00,11289.00,11279.00,11285.00,229
2018.06.27-12:45,11286.00,11299.00,11281.00,11298.00,120
2018.06.27-13:00,11298.00,11319.00,11298.00,11313.00,191
2018.06.27-13:15,11313.00,11321.00,11311.00,11320.00,145
2018.06.27-13:30,11320.00,11321.00,11309.00,11316.00,103
2018.06.27-13:45,11319.00,11326.00,11316.00,11323.00,97
2018.06.27-14:00,11324.00,11329.00,11321.00,11325.00,114
2018.06.27-14:15,11325.00,11326.00,11310.00,11310.00,263
2018.06.27-14:30,11311.00,11313.00,11296.00,11296.00,161
2018.06.27-14:45,11296.00,11388.00,11296.00,11373.00,540
2018.06.27-15:00,11372.00,11388.00,11362.00,11384.00,432
2018.06.27-15:15,11382.00,11394.00,11370.00,11376.00,291
2018.06.27-15:30,11378.00,11392.00,11377.00,11390.00,252
2018.06.27-15:45,11390.00,11392.00,11379.00,11380.00,130
2018.06.27-16:00,11381.00,11399.00,11381.00,11395.00,210
2018.06.27-16:15,11393.00,11401.00,11391.00,11399.00,167
2018.06.27-16:30,11398.00,11409.00,11386.00,11398.00,493
2018.06.27-16:45,11396.00,11426.00,11396.00,11411.00,453
2018.06.27-17:00,11411.00,11416.00,11398.00,11416.00,314
2018.06.27-17:15,11417.00,11421.00,11411.00,11416.00,266
2018.06.27-17:30,11416.00,11440.00,11413.00,11434.00,453
2018.06.27-17:45,11434.00,11434.00,11418.00,11420.00,230
2018.06.27-18:00,11420.00,11420.00,11353.00,11359.00,425
2018.06.27-18:15,11361.00,11368.00,11346.00,11346.00,370
2018.06.27-18:30,11346.00,11360.00,11338.00,11349.00,357
2018.06.27-18:45,11349.00,11369.00,11349.00,11357.00,354
2018.06.27-19:00,11357.00,11375.00,11352.00,11358.00,342
2018.06.27-19:15,11360.00,11370.00,11353.00,11354.00,262
2018.06.27-19:30,11354.00,11358.00,11342.00,11342.00,289
2018.06.27-19:45,11342.00,11348.00,11336.00,11343.00,291
2018.06.27-20:00,11342.00,11347.00,11332.00,11343.00,302
2018.06.27-20:15,11340.00,11348.00,11331.00,11346.00,402
2018.06.27-20:30,11344.00,11347.00,11336.00,11343.00,274
2018.06.27-20:45,11343.00,11344.00,11322.00,11327.00,322
2018.06.27-21:00,11330.00,11337.00,11310.00,11317.00,312
2018.06.27-21:15,11317.00,11323.00,11312.00,11315.00,331
2018.06.27-21:30,11312.00,11324.00,11309.00,11314.00,392
2018.06.27-21:45,11310.00,11316.00,11295.00,11299.00,425
2018.06.27-22:00,11298.00,11300.00,11276.00,11276.00,526
2018.06.27-22:15,11276.00,11295.00,11274.00,11292.00,453
2018.06.27-22:30,11292.00,11297.00,11280.00,11289.00,635
2018.06.27-22:45,11289.00,11289.00,11261.00,11264.00,607
2018.06.27-23:00,11264.00,11274.00,11264.00,11268.00,322
2018.06.27-23:15,11268.00,11276.00,11266.00,11275.00,140
2018.06.27-23:30,11271.00,11278.00,11270.00,11277.00,131
2018.06.28-04:00,11298.00,11300.00,11253.00,11296.00,763
2018.06.28-04:15,11298.00,11298.00,11253.00,11284.00,1201
2018.06.28-04:30,11284.00,11314.00,11229.00,11302.00,2226
2018.06.28-04:45,11302.00,11348.00,11294.00,11336.00,1906
2018.06.28-05:00,11334.00,11369.00,11318.00,11320.00,1575
2018.06.28-05:15,11320.00,11323.00,11274.00,11274.00,1401
2018.06.28-05:30,11276.00,11376.00,11269.00,11376.00,1316
2018.06.28-05:45,11374.00,11433.00,11359.00,11409.00,1821
2018.06.28-06:00,11406.00,11458.00,11384.00,11387.00,1423
2018.06.28-06:15,11386.00,11433.00,11381.00,11433.00,1290
2018.06.28-06:30,11430.00,11440.00,11413.00,11416.00,616
